2	五工郵局	248953
2	副都心郵局	242957
2	化成路郵局	242943
2	幸福郵局	242944
2	後港路郵局	242949
2	思源路郵局	242950
2	新泰路郵局	242951
2	昌盛郵局	242941
2	民安郵局	242955
2	西盛郵局	242948
2	郵局	242936
2	龍鳳郵局	242952
1	豐山崎郵局	304943
2	郵局	304940
0	旗山四保郵局	842931
2	圓潭郵局	842928
2	大洲郵局	842927
2	旗尾郵局	842926
2	郵局	842925
1	津郵局	805903
0	日月潭郵局	555938
0	明志科大郵局	243939
0	春日郵局	942942
0	曾文水庫郵局	715991
0	木柵郵局	116970
0	朴子海通路郵局	613948
2	祥和郵局	613950
2	郵局	613947
2	長庚醫院郵局	613940
0	杉林郵局	846930
0	東勢厝郵局	635929
2	郵局	423990
1	吳大學郵局	111986
1	山東原郵局	733982
2	郵局	733979
1	河泰源郵局	959923
2	都蘭郵局	959907
1	海大學郵局	407905
1	港中正路郵局	928963
2	郵局	928964
1	石郵局	614949
0	松山機場郵局	105945
0	板橋三民路郵局	220924
2	中正路郵局	220909
2	光復橋郵局	220917
2	八甲郵局	220916
2	南雅郵局	220912
2	國慶郵局	220914
2	埔墘郵局	220904
2	大觀路郵局	220901
2	後埔郵局	220903
2	文化路郵局	220900
2	新海郵局	220915
2	民族路郵局	220908
2	江翠郵局	220921
2	海山郵局	220918
2	港尾郵局	220919
2	溪崑郵局	220931
2	漢生郵局	220923
2	站前郵局	220907
2	莒光郵局	220906
0	枋寮水底寮郵局	940940
2	郵局	940939
1	山郵局	941941
0	林內郵局	643907
1	口中正路郵局	244911
3	湖頭郵局	244914
2	國宅郵局	244913
2	臺師大郵局	244912
2	郵局	244956
1	園三庄郵局	832919
2	福興郵局	832920
2	郵局	832918
1	邊郵局	927961
0	柳營郵局	736968
2	重溪郵局	736983
0	桃園中路郵局	330912
2	南門郵局	330907
2	大業郵局	330920
3	樹林郵局	330908
2	客家文化館郵局	325977
2	府前郵局	330921
2	建國郵局	330923
2	慈文郵局	330930
2	成功路郵局	330900
2	東埔郵局	330911
2	桃鶯郵局	330916
2	民生路郵局	330904
2	水汴頭郵局	330913
2	永安郵局	330915
2	福林郵局	330914
2	茄苳郵局	330910
1	源郵局	848937
0	梅山郵局	603936
0	梓官蚵子寮郵局	826949
2	郵局	826947
0	梧棲大庄郵局	435923
2	郵局	435914
0	楊梅光華郵局	326991
2	埔心里郵局	326987
2	大同郵局	326985
2	富岡郵局	326986
2	幼工郵局	326988
2	瑞塘郵局	326993
2	秀才郵局	326992
2	郵局	326984
2	高榮郵局	326990
0	楠梓亞洲城郵局	811970
2	右昌郵局	811943
2	後勁郵局	811966
2	科技園區郵局	811964
2	翠屏郵局	811993
2	莒光郵局	811925
2	藍田郵局	811935
2	郵局	811906
1	西郵局	715990
0	樹林三多郵局	238991
2	大同郵局	238990
2	山佳郵局	238983
2	柑園郵局	238987
2	樹新路郵局	238988
2	育英街郵局	238986
2	迴龍郵局	238984
2	郵局	238982
2	鎮前街郵局	238985
0	橋頭新市鎮郵局	825963
2	郵局	825942
0	橫山內灣郵局	312950
2	郵局	312949
0	歸仁郵局	711909
0	民雄郵局	621932
2	雙福郵局	621935
2	頭橋郵局	621933
0	水上中庄郵局	608903
2	南靖郵局	608902
2	回歸郵局	608911
2	郵局	608909
1	林郵局	652935
1	里北埔郵局	553914
2	郵局	553913
0	永和中山路郵局	234969
3	正路郵局	234967
2	永貞郵局	234966
2	福和郵局	234965
2	秀朗郵局	234968
2	郵局	234964
1	安竹仔港郵局	828955
2	郵局	828948
1	康二王郵局	710921
2	六甲頂郵局	710911
2	大橋郵局	710942
3	灣郵局	710930
2	崑山郵局	710943
2	王行郵局	710946
2	網寮郵局	710908
2	郵局	710910
2	鹽行郵局	710932
1	靖郵局	512951
0	汐止南昌郵局	221946
2	厚德郵局	221944
2	建成路郵局	221947
2	樟樹灣郵局	221941
2	社后郵局	221942
2	郵局	221939
2	龍安郵局	221943
0	池上郵局	958920
0	沙鹿北勢郵局	433977
2	郵局	433912
2	鹿寮郵局	433916
0	泰安郵局	365918
1	山同榮郵局	243947
2	貴子路郵局	243954
2	郵局	243938
1	武郵局	921953
0	海洋大學郵局	202907
1	端郵局	957919
1	軍官校郵局	813957
0	淡水中興郵局	251931
2	崁頂郵局	251932
2	水碓郵局	251930
2	竹圍郵局	251929
2	郵局	251927
1	江大學郵局	251928
0	深坑草地尾郵局	222981
2	郵局	222975
0	清水南社郵局	436920
2	郵局	436913
1	華大學郵局	300902
0	湖內大湖郵局	829957
2	郵局	829956
1	口德盛郵局	303946
2	新工郵局	303944
2	郵局	303938
2	鳳凰郵局	303942
1	西郵局	885907
0	溪口郵局	623954
1	州郵局	524937
1	湖湖西郵局	514926
2	郵局	514924
0	滿州郵局	947949
0	潭子加工區郵局	427999
2	東寶郵局	427901
2	栗林郵局	427902
2	潭北郵局	427903
2	郵局	427998
2	頭家厝郵局	427900
0	潮州南進路郵局	920955
2	新生路郵局	920951
2	郵局	920950
0	澄清湖郵局	830999
0	烏日明道郵局	414959
2	溪壩郵局	414968
2	郵局	414903
0	燕巢義大醫院郵局	824900
2	郵局	824945
2	鳳山厝郵局	824946
0	牡丹郵局	945948
0	獅潭郵局	354917
0	玉井郵局	714989
1	里郵局	981931
0	琉球郵局	929967
0	瑞穗富源郵局	978930
2	郵局	978929
1	芳九份郵局	224935
2	郵局	224934
2	金瓜石郵局	224937
0	瑪家郵局	903914
0	田中三潭郵局	520960
2	內灣郵局	520959
2	郵局	520958
1	寮郵局	823950
1	尾郵局	522935
0	甲仙郵局	847934
0	番路郵局	602914
0	白沙郵局	884905
1	河仙草埔郵局	732981
2	內角郵局	732980
2	郵局	732978
0	石岡郵局	422974
1	碇華梵大學郵局	223980
2	郵局	223974
1	門郵局	253934
0	礁溪四城郵局	262915
2	湯仔城郵局	262916
2	郵局	262914
0	社頭湳雅郵局	511956
2	郵局	511955
0	神岡圳堵郵局	429978
2	岸裡郵局	429984
2	社口郵局	429981
2	豐洲郵局	429987
2	郵局	429973
0	福興福工郵局	506931
2	郵局	506928
0	秀林和平郵局	972912
1	水郵局	504917
0	空軍機校郵局	820943
0	立法院郵局	100925
0	竹北中山郵局	302934
2	光明郵局	302937
2	六家郵局	302936
2	博愛郵局	302935
2	嘉豐郵局	302929
2	成功郵局	302945
2	郵局	302933
1	南中港郵局	350925
2	照南郵局	350928
2	科學園郵局	350926
2	郵局	350923
1	塘郵局	525941
1	山後埔郵局	557924
2	東埔蚋郵局	557925
2	郵局	557922
1	崎內埔郵局	604927
2	灣橋郵局	604952
2	郵局	604926
1	東下公館郵局	310952
2	二重埔郵局	310954
2	工研院郵局	310956
2	郵局	310947
2	長春郵局	310955
1	田西勢郵局	911959
2	郵局	911958
0	綠島郵局	951903
0	線西郵局	507908
0	羅東南門郵局	265928
2	大同路郵局	265929
2	竹林郵局	265934
2	西門郵局	265933
2	郵局	265925
0	美濃中壇郵局	843933
2	郵局	843932
0	義守大學郵局	840986
1	竹郵局	624941
0	臺中中正路郵局	403902
3	科郵局	428928
2	何厝郵局	407944
2	健行路郵局	404955
2	公益路郵局	403940
2	力行路郵局	401923
2	北屯郵局	406935
2	南和路郵局	402945
3	屯路郵局	408919
2	向上郵局	408970
2	四張犁郵局	406939
2	國光路郵局	402917
2	大全街郵局	403950
3	坑口郵局	406941
3	智郵局	401933
3	隆路郵局	407967
2	嶺東郵局	408929
2	工業區郵局	407946
2	敦化路郵局	406949
2	文心路郵局	406963
2	旱溪郵局	401924
2	東興路郵局	408936
2	松竹郵局	406966
2	樹仔腳郵局	402938
2	民權路郵局	400900
2	水湳郵局	406927
2	永安郵局	407961
2	法院郵局	403916
2	淡溝郵局	404953
2	港郵局	435911
2	漢口路郵局	404937
2	福安郵局	407969
3	平里郵局	402920
2	育才郵局	404915
2	臺中路郵局	402901
2	英才郵局	403965
2	西屯郵局	407930
2	軍功郵局	406954
2	逢甲郵局	407925
2	進化路郵局	401942
2	雙十路郵局	404926
2	黎明郵局	408947
1	北三張犁郵局	106943
2	世貿郵局	110909
2	中山郵局	104909
3	崙郵局	104934
2	仁愛路郵局	106924
3	杭郵局	100977
2	保安郵局	103961
2	信維郵局	106926
3	義郵局	110928
2	光復郵局	105936
3	武郵局	106953
3	華郵局	106932
2	公館郵局	100913
2	六張犁郵局	106957
2	北安郵局	104904
3	門郵局	100900
2	南海郵局	100905
3	陽郵局	100933
2	古亭郵局	100930
2	吳興郵局	110954
2	圓山郵局	104965
3	環郵局	103911
2	大同郵局	103947
3	安郵局	106917
3	直郵局	104937
3	龍峒郵局	103950
2	安和郵局	106996
2	市府郵局	110949
2	師大郵局	106922
2	延壽郵局	105956
2	建北郵局	104927
2	復興橋郵局	100908
2	成功郵局	106944
2	敦南郵局	106908
2	杭南郵局	100984
2	東園郵局	108931
3	門郵局	100901
2	松山郵局	105918
3	德郵局	110951
3	江路郵局	104955
2	榮星郵局	105901
2	樂群2路郵局	104992
2	正義郵局	106982
2	民權郵局	104968
3	生郵局	105987
2	永吉郵局	110978
3	春郵局	110999
2	漢中街郵局	108902
2	老松郵局	108970
2	臺北橋郵局	103921
3	塑郵局	105919
2	興安郵局	104912
2	莒光郵局	108935
2	華江橋郵局	108979
2	萬大路郵局	108974
2	螢橋郵局	100906
2	西園郵局	108903
3	松郵局	105948
2	迪化街郵局	103910
2	逸仙郵局	110980
2	金南郵局	106991
2	長安郵局	104946
3	春路郵局	104967
2	陽明交大郵局	112947
2	雙連郵局	104917
2	青年郵局	108995
3	田郵局	106907
2	體育場郵局	105981
2	龍口郵局	100972
3	江路郵局	104921
1	南中正路郵局	700905
2	北小北郵局	704929
2	南門路郵局	700915
2	原佃郵局	709947
2	友愛街郵局	700914
2	和順郵局	709931
2	土城郵局	709939
2	地方法院郵局	708963
2	大光郵局	704925
3	同路郵局	702920
2	安南郵局	709936
3	平郵局	708904
3	順郵局	709934
2	小東郵局	701940
2	德高厝郵局	701912
2	成功路郵局	704900
2	文元郵局	704948
2	新南郵局	708962
3	義郵局	702935
2	普濟郵局	700922
2	東城郵局	701918
3	寧路郵局	701928
3	門郵局	701926
2	水交社郵局	700902
2	永樂郵局	700913
2	海佃郵局	709938
2	灣裡郵局	702923
2	育平郵局	708964
2	虎尾寮郵局	701949
2	西華郵局	704917
3	門路郵局	702901
2	金華郵局	702937
2	開元路郵局	704919
2	鹽埕郵局	702933
1	大郵局	106923
1	東中山路郵局	950904
2	卑南郵局	950906
2	博愛路郵局	950905
2	大同路郵局	950900
2	新生郵局	950902
2	東方大鎮郵局	950927
2	知本郵局	950909
2	豐榮郵局	950917
3	田郵局	950911
2	馬蘭郵局	950916
1	灣桃園國際機場郵局	337935
2	科大郵局	106990
1	西郵局	636927
0	芎林郵局	307948
0	芬園郵局	502906
0	花壇郵局	503902
1	蓮下美崙郵局	970909
2	中山路郵局	970919
3	華路郵局	970913
2	南京街郵局	970902
2	國安郵局	970900
2	富國路郵局	970914
2	師院郵局	970920
2	府前路郵局	970907
2	港務局郵局	970911
0	芳苑王功郵局	528943
2	草湖郵局	528944
2	郵局	528940
0	苑裡山腳郵局	358921
2	社苓郵局	358922
2	郵局	358920
0	苓雅郵局	802902
0	苗栗中苗郵局	360900
2	北苗郵局	360903
2	嘉盛郵局	360908
2	府前郵局	360912
2	文山郵局	360906
2	福星郵局	360907
0	茂林郵局	851929
0	茄萣郵局	852958
0	草屯南埔郵局	542921
2	大觀郵局	542911
2	碧山郵局	542912
2	郵局	542910
0	莿桐郵局	647901
2	饒平郵局	647906
0	萬丹社皮郵局	913938
2	郵局	913930
1	巒郵局	923952
1	里郵局	207930
0	蘆洲中原路郵局	247919
3	山路郵局	247917
2	光華路郵局	247918
2	民族路郵局	247920
2	空大郵局	247916
2	郵局	247915
1	竹光明郵局	338938
2	大竹郵局	338927
2	山腳郵局	338926
2	郵局	338909
2	錦興郵局	338929
0	蘇澳南方澳郵局	270919
2	東澳路郵局	272923
2	港邊里郵局	270920
2	蘇西里郵局	270922
2	郵局	270918
2	馬賽郵局	270921
0	蘭嶼郵局	952901
0	虎尾圓環郵局	632918
2	科技大學郵局	632922
2	郵局	632917
0	行政院郵局	100912
0	褒忠郵局	634928
0	西嶼郵局	881902
1	港郵局	723995
1	湖郵局	368905
1	螺埔心郵局	648916
2	郵局	648915
0	觀音工業區郵局	328968
2	新坡郵局	328949
2	草漯郵局	328989
2	郵局	328954
0	豐原三民路郵局	420976
2	中山路郵局	420975
2	南陽郵局	420979
2	水源郵局	420985
2	翁子郵局	420980
2	葫蘆墩郵局	420983
2	郵局	420972
2	鐮村郵局	420996
1	濱郵局	977927
0	貢寮澳底郵局	228929
2	郵局	228928
0	路竹一甲郵局	821961
2	郵局	821959
0	車城郵局	944947
0	輔仁大學郵局	242937
0	通霄白沙屯郵局	357915
2	郵局	357914
0	造橋大西郵局	361927
2	郵局	361924
0	達仁郵局	966925
0	那瑪夏郵局	849935
0	里港三和路郵局	905927
2	郵局	905926
0	金山郵局	208932
1	峰金崙郵局	963914
1	門尚義郵局	891988
2	山外郵局	891950
2	沙美郵局	890985
2	烈嶼郵局	894987
2	烏坵郵局	896957
2	郵局	893984
2	金寧郵局	892016
0	銅鑼郵局	366911
0	長治繁華郵局	908923
2	郵局	908910
1	濱郵局	962922
0	關山郵局	956918
1	廟郵局	718959
1	西郵局	306930
0	阿蓮郵局	822951
1	里山郵局	605928
0	陸軍官校郵局	830997
0	陽明山郵局	112924
0	集集郵局	552909
0	雙溪郵局	227933
0	霧峰郵局	413908
1	臺郵局	902913
0	靜宜大學郵局	433919
0	頭份上公園郵局	351933
2	尖山郵局	351935
2	斗煥郵局	351930
2	田寮郵局	351932
2	蟠桃郵局	351936
2	郵局	351929
1	城郵局	261911
1	屋郵局	362902
0	馬公中正路郵局	880900
2	鎖港郵局	880908
1	祖北竿郵局	210954
2	東引郵局	212956
3	莒郵局	211955
2	西莒郵局	211953
2	郵局	209989
2	馬港郵局	209990
0	高樹郵局	906928
1	雄三塊厝郵局	807924
2	中林子郵局	812985
3	洲郵局	805977
3	都郵局	807981
3	鋼郵局	812947
2	九如2路郵局	807932
2	二苓郵局	812962
2	五塊厝郵局	802933
2	佛公郵局	806944
2	內惟郵局	804911
2	凹仔底郵局	804982
2	前峰郵局	804946
2	博愛路郵局	807954
2	君毅郵局	806994
2	地方法院郵局	801976
2	大學郵局	811965
3	昌郵局	807963
3	林蒲郵局	812945
3	順郵局	807950
2	宏平郵局	812978
2	崗山仔郵局	806984
2	市府郵局	802919
2	師大郵局	802930
2	府北郵局	803923
2	廣澤郵局	806921
2	建工郵局	807953
2	德智郵局	807917
2	文化中心郵局	802964
2	新田郵局	800969
2	林華郵局	802942
2	桂林郵局	812987
2	正言郵局	802940
2	武廟郵局	802960
2	民壯郵局	807961
3	強郵局	804965
3	族社區郵局	807948
2	灣仔內郵局	807928
2	瑞豐郵局	804968
2	社東郵局	801916
2	站前郵局	807908
3	後郵局	807949
2	籬仔內郵局	806939
2	義民郵局	807967
2	臺船郵局	812951
2	英德街郵局	806958
2	草衙郵局	806938
2	西甲郵局	806936
2	郵件中心郵局	813992
2	醫學大學郵局	807972
2	青年郵局	800927
2	順昌郵局	800941
2	高分院郵局	804973
3	松郵局	812975
3	等行政法院郵局	811991
2	鼎泰郵局	807956
3	金郵局	807979
2	鼓岩郵局	804920
0	魚池郵局	555937
2	頭社郵局	555939
0	鳥松仁美郵局	833912
2	郵局	833998
2	長庚醫院郵局	833921
0	鳳山一甲郵局	830908
2	三民路郵局	830917
2	中崙郵局	830922
2	五甲郵局	830905
2	大東郵局	830904
2	文山郵局	830902
2	新富郵局	830913
3	甲郵局	830911
2	行政中心郵局	830901
2	過埤郵局	830923
2	郵局	830996
2	鎮北郵局	830924
2	鳳松路郵局	830909
1	林萬榮郵局	975923
2	郵局	975922
0	鶯歌永昌郵局	239940
