3	南庄鄉	Nanzhuang Township, Miaoli County
3	大湖鄉	Dahu Township, Miaoli County
3	後龍鎮	Houlong Township, Miaoli County
3	泰安鄉	Tai’an Township, Miaoli County
3	獅潭鄉	Shitan Township, Miaoli County
3	竹南鎮	Zhunan Township, Miaoli County
3	苑裡鎮	Yuanli Township, Miaoli County
3	苗栗市	Miaoli City, Miaoli County
3	西湖鄉	Xihu Township, Miaoli County
3	通霄鎮	Tongxiao Township, Miaoli County
3	造橋鄉	Zaoqiao Township, Miaoli County
3	銅鑼鄉	Tongluo Township, Miaoli County
3	頭份市	Toufen City, Miaoli County
4	屋鄉	Touwu Township, Miaoli County
0	連江縣	Lienchiang County
3	北竿鄉	Beigan Township, Lienchiang County
3	南竿鄉	Nangan Township, Lienchiang County
3	東引鄉	Dongyin Township, Lienchiang County
3	莒光鄉	Juguang Township, Lienchiang County
0	金門縣	Kinmen County
3	烈嶼鄉	Lieyu Township, Kinmen County
3	烏坵鄉	Wuqiu Township, Kinmen County
3	金城鎮	Jincheng Township, Kinmen County
4	寧鄉	Jinning Township, Kinmen County
4	沙鎮	Jinsha Township, Kinmen County
4	湖鎮	Jinhu Township, Kinmen County
0	釣魚臺	Diaoyutai
0	雲林縣	Yunlin County
3	二崙鄉	Erlun Township, Yunlin County
3	元長鄉	Yuanzhang Township, Yunlin County
3	北港鎮	Beigang Township, Yunlin County
3	口湖鄉	Kouhu Township, Yunlin County
3	古坑鄉	Gukeng Township, Yunlin County
3	四湖鄉	Sihu Township, Yunlin County
3	土庫鎮	Tuku Township, Yunlin County
3	大埤鄉	Dapi Township, Yunlin County
3	崙背鄉	Lunbei Township, Yunlin County
3	斗六市	Douliu City, Yunlin County
4	南鎮	Dounan Township, Yunlin County
3	東勢鄉	Dongshi Township, Yunlin County
3	林內鄉	Linnei Township, Yunlin County
3	水林鄉	Shuilin Township, Yunlin County
3	臺西鄉	Taixi Township, Yunlin County
3	莿桐鄉	Citong Township, Yunlin County
3	虎尾鎮	Huwei Township, Yunlin County
3	褒忠鄉	Baozhong Township, Yunlin County
3	西螺鎮	Xiluo Township, Yunlin County
3	麥寮鄉	Mailiao Township, Yunlin County
0	高雄市	Kaohsiung City
3	三民區	Sanmin Dist., Kaohsiung City
3	仁武區	Renwu Dist., Kaohsiung City
3	內門區	Neimen Dist., Kaohsiung City
3	六龜區	Liugui Dist., Kaohsiung City
3	前金區	Qianjin Dist., Kaohsiung City
4	鎮區	Qianzhen Dist., Kaohsiung City
3	南沙群島	Nansha Islands, Nanhai Islands
3	大寮區	Daliao Dist., Kaohsiung City
4	樹區	Dashu Dist., Kaohsiung City
4	社區	Dashe Dist., Kaohsiung City
3	小港區	Xiaogang Dist., Kaohsiung City
3	岡山區	Gangshan Dist., Kaohsiung City
3	左營區	Zuoying Dist., Kaohsiung City
3	彌陀區	Mituo Dist., Kaohsiung City
3	新興區	Xinxing Dist., Kaohsiung City
3	旗山區	Qishan Dist., Kaohsiung City
4	津區	Qijin Dist., Kaohsiung City
3	杉林區	Shanlin Dist., Kaohsiung City
3	東沙群島	Dongsha Islands, Nanhai Islands
3	林園區	Linyuan Dist., Kaohsiung City
3	桃源區	Taoyuan Dist., Kaohsiung City
3	梓官區	Ziguan Dist., Kaohsiung City
3	楠梓區	Nanzi Dist., Kaohsiung City
3	橋頭區	Qiaotou Dist., Kaohsiung City
3	永安區	Yong’an Dist., Kaohsiung City
3	湖內區	Hunei Dist., Kaohsiung City
3	燕巢區	Yanchao Dist., Kaohsiung City
3	田寮區	Tianliao Dist., Kaohsiung City
3	甲仙區	Jiaxian Dist., Kaohsiung City
3	美濃區	Meinong Dist., Kaohsiung City
3	苓雅區	Lingya Dist., Kaohsiung City
3	茂林區	Maolin Dist., Kaohsiung City
3	茄萣區	Qieding Dist., Kaohsiung City
3	路竹區	Luzhu Dist., Kaohsiung City
3	那瑪夏區	Namaxia Dist., Kaohsiung City
3	阿蓮區	Alian Dist., Kaohsiung City
3	鳥松區	Niaosong Dist., Kaohsiung City
3	鳳山區	Fengshan Dist., Kaohsiung City
3	鹽埕區	Yancheng Dist., Kaohsiung City
3	鼓山區	Gushan Dist., Kaohsiung City
